Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
34496,979306,7331285,9089125,18112361,32231521,36232243,45373501,67946317,77751737,92349869,
34822,866646,2201430,9088895,18156820,27196109,41272908,50348172,67935374,77679074,87383708,
34528,871122,7453793,9118798,23089926,27207224,36229678,50336724,67950735,82705778,92319075,
34930,6090240,7345178,9079238,18140501,32201269,41252779,50331625,67941658,77700805,87366116,
34518,944882,2202208,14122108,18102568,27175842,41253707,50346730,67991098,77696933,92351120,
34746,869874,7478875,9090799,18133634,32190916,36230845,45338807,67938970,77705023,92351857,
34490,869874,7311061,9086148,23114822,27231153,41266274,50383415,67931648,82708499,87337042,
35007,6126492,2210505,9094301,18134220,32174216,36270026,50278937,67971568,77742385,92363523,
34422,900756,7440639,9117844,18132732,27222737,41227573,50354752,67936843,77767701,87379698,
34814,866901,7327124,9067887,23100373,32209237,41245614,45399195,67933771,82717751,92374845,
34522,6083433,2213240,14095745,18105368,27208604,36268719,50336908,67974966,77755518,92394726,
5128159,993435,7504937,9121515,18169234,32196390,41222154,50366763,67918038,77725743,87384597,
35375,869916,7321153,9103316,23071440,27214981,41241895,50329543,67927744,77722986,92353480,
34727,866757,2213070,9096585,18147695,32187375,36227096,50365592,67947125,82688274,92383682,
34673,6100047,7430651,9107500,18132954,27215715,41232915,45373681,67929170,77693627,87378632,
34582,952890,7344424,9082278,23102046,32186377,36243945,50377938,62960712,77715674,92343074,
34867,868758,2251649,9119709,18114545,27251458,41241060,50312231,67974312,82714474,87370794,
34480,869144,7416802,14083505,18147021,27171368,41214775,50357426,67940747,77768007,92390911,
34828,6107105,7329988,9089663,18094939,32208721,36247250,45413547,67953772,77711844,92403322,
34587,906663,2225739,9105555,23145486,27197579,41268223,50356984,67921635,82714145,87356010,
34783,867944,7439064,9131460,18096327,32220100,36236033,50392840,67929377,77733947,92346674,
34542,866774,7324924,9068356,18144571,27189702,41267012,50318096,67961394,77704028,92358977,
34808,6176218,2229604,9096568,23100958,32179712,41242096,50399066,67958144,77724321,87371781,
34566,872890,7443399,14116626,18137670,27181070,36250842,45345973,67978289,82719343,92375939,
34760,868019,7345871,9097601,18122591,32224797,41268578,50379629,67966168,77704879,87405228,
34484,6083180,2229588,9110590,23126162,27207144,41222461,50384234,67943173,77715370,92325150,
34981,962792,7424738,9104224,18097417,32195346,36216055,50346391,67950480,82706182,92347313,
34585,871185,7340123,9123511,18133587,27204855,41250626,50344528,67941468,77762715,87375037,
34679,870033,2238910,9082410,23110340,32218635,36258280,45356145,67924362,77739445,92308817,
34559,6114366,7443084,14081788,18161778,27233166,41216090,50365125,67926729,82740470,87314283,
34782,923802,7313781,9102641,18097168,32178427,41256077,50341531,67958689,77725927,92384472,
34595,866831,2243356,9094006,18136340,27215901,36239292,50370500,67908922,77706958,92375219,
34778,866738,7433511,9085629,23104037,27191533,41251106,45404855,62997405,77830146,87371339,
34607,6140153,7331614,9104421,18104329,32226299,36248788,50340520,67983727,82653693,92327654,
34836,888330,2243972,9086246,18154860,27173637,41235328,50388046,67917572,77723716,92357097,
34498,869887,7419746,14111042,23121333,32199415,41225610,50340101,67980944,77775496,87396873,
34805,6056804,7320731,9116298,18099804,27183732,36263153,50367332,67957246,82651852,92419606,
34669,981399,2289095,9091834,18136800,32211057,41245708,45354576,67930795,77732959,87357679,
34832,869998,7376995,9093887,23113926,27184157,41221556,50347547,67958252,77779023,92373444,
34422,867838,7317815,9107292,18115827,32198399,36228008,50436882,67949555,82687990,92330392,
34854,6106686,2257024,9089320,18136301,27196655,41251350,50308222,67940153,77742891,87364719,
34550,973744,7413848,14074502,23121319,32221552,36234318,50373661,67953488,77711480,92346775,
34829,871048,7325954,9153077,18136924,27209579,41235179,45386305,67966534,77721001,87383055,
34601,868093,2263820,9060608,18114133,32186655,41224008,50329724,67929464,82666312,92385817,
34644,6113763,7398600,9106838,18127775,27254721,36209324,50314063,67946032,77781758,92406444,
34667,895620,7348810,9090871,23101925,32154718,41259191,50340697,67939171,77696576,87351805,
34824,867889,2268981,9089093,18105855,27205117,36204783,45441585,67902511,82658690,92382596,
34577,6041131,7404533,14116414,18145844,27188544,41244775,50309006,67920624,77784657,92363287,
34740,995079,7323025,9114366,23112373,32190871,41260234,50391151,67910838,77689079,87379395,
34494,868674,2275328,9103389,18115914,27238080,36240017,50322129,63021542,77746944,92357872,
34842,868174,7405001,9087321,18147099,32172072,41244509,50305085,68006042,82722202,87408886,
34563,6086468,7305540,9107785,23084693,27210408,36247294,45391642,67932014,77683461,92346143,
34917,956261,2280552,9107892,18105478,32195458,41208317,50318288,67966106,77702741,92344763,
34456,870879,7391003,14073290,18125195,27196340,41216531,50357163,67956488,82702272,87352849,
34854,870163,7332510,9111015,23130626,32203975,36241114,50328904,67952710,77758720,92408230,
34596,6112472,2285417,9091965,18137344,27235154,41235473,45363157,67960537,77698640,87363316,
34800,910300,7380846,9090288,18102647,32167410,41216857,50383798,67971464,82709141,92394484,
34646,867822,7310288,9110441,18135704,27225599,36191745,50337384,67975748,77697044,92398119,
34648,866869,2324854,9089463,23071079,32201407,41251985,50366497,67929205,77683599,87352681,
34538,6182744,7355200,14121115,18111211,27250843,36261651,50378978,67986757,77747552,92374615,
34811,870947,7323403,9104128,18169586,32166463,41217308,45374154,67931191,82697091,92368446,
34548,866939,2294020,9088074,23125837,27243642,41267366,50318086,67960422,77724757,87412373,
34822,6117568,7371889,9088980,18096763,27206115,36254871,50372006,67951942,77739886,92371070,
34646,962309,7312651,9114567,18164783,32235352,41232738,50367009,67925022,82727837,87327544,
34808,868054,2301152,9099656,23068635,27172603,36287924,50318270,67966988,77749147,92404646,
34601,868821,7365276,14089214,18117716,32226318,41194134,45379381,67895487,77755085,92368735,
34693,6105358,7350326,9140037,18146233,27181183,41249807,50326835,62998002,82730920,87356189,
34605,919943,2311112,9056258,23098112,32203070,36315517,50337032,67950260,77730512,92422016,
34741,870947,7355716,9091168,18127177,27196529,41181646,50374736,67964910,77725160,92316303,
34575,870054,7321383,9093191,18131361,32224811,41257218,45409224,67927076,77724184,87356330,
34839,6137642,2310906,9084552,18069092,27196104,36226329,50370256,67906160,82690684,92374311,
34506,881969,7347729,14141844,23116448,32188053,41227984,50356804,67937666,77720565,87362267,
34820,867820,7344809,9103516,18143037,27240236,36267657,50378305,67942058,77754387,92419686,
34639,6070858,2316509,9094807,18164275,32230885,41269820,51136694,67968069,82710140,92395037,
34646,977183,7344837,9101640,23083398,27200041,41225003,53364109,67978283,77761032,87368487,
34736,870042,7330370,9106724,18135253,32201554,36252360,58346644,67965712,77753626,92349356,
34662,865319,2324965,9086441,18078402,27217760,41272738,58361214,67906744,82703718,87326852,
34486,6106044,7327086,14103514,23090634,32225182,36235196,53358795,67908068,77721026,92349368,
34825,939199,7326884,9085294,18150398,27193078,41260781,58362771,67960156,77718985,92355070,
34736,869234,2329413,9110282,18135441,27189035,41239943,58350332,67939297,77727714,87395654,
34684,867581,7331883,9081646,18113496,32226540,36256253,53363649,67932128,82676959,92365701,
34549,6143496,7329173,9102641,23118719,27212988,41237308,58384903,67960418,77748237,92356812,
34805,893293,2336057,9095075,18121539,32202629,41240588,58302230,67873212,77737223,87351534,
34710,868138,7312521,14131253,18131745,27178609,36220329,53327832,63036862,82697694,92327334,
34722,6052401,2202590,9093822,23104080,32223932,41269751,58353064,67956650,77769812,87372585,
34655,986237,7471650,9089996,18123911,27172683,36257946,53334730,68007108,77711348,92379163,
34713,868871,7321423,9094820,18131900,32202948,41204712,58304791,67905311,77707337,92340518,
34584,871169,2205693,9096899,23106970,27213832,41270734,58352029,67949568,82709793,87382272,
34797,6101986,7477633,9089251,18122792,32203412,36222085,53333336,67917046,77687207,92335798,
34530,944037,7330232,14103705,18116018,27245483,41224612,58353490,67941082,77731385,87378373,
34861,871098,2211192,9090011,23144597,32167319,36250581,58328013,68025284,82671393,92338365,
34473,869991,7452959,9087742,18124156,27221076,41261464,53346111,67962666,77774336,92353985,
34767,6132804,7318730,9090904,18138398,32215137,41212186,58320207,67975740,77706563,87370999,
34617,945398,2213311,9109150,18101002,27248352,36287885,58330366,67931371,82705795,92375943,
34822,868965,7442135,9078846,23150124,27203310,41231784,53349830,67952237,77720866,92395276,
34418,5999096,7333597,14127186,18089587,32207443,41219772,58346444,67926878,77684272,87328371,
34926,1004922,2220129,9093182,18153883,27230152,36219529,53312869,67965343,77734415,92363149,
34577,866438,7457840,9100544,23091865,32218512,41244997,58370703,67968629,82717311,87330410,
34868,868213,7316623,9108992,18116314,27181522,36243916,58330104,67953881,77738449,92369324,
34401,6087188,2221213,9107575,18134939,32218460,41252037,53344999,67936832,77695173,92332757,
34851,961885,7482545,9084936,23139431,27213207,41222355,58363783,62964627,82711974,87412971,
34614,869199,7293473,9102807,18093791,32210005,36209045,58308674,67973651,77762208,92333186,
34718,868874,2235207,14122430,18154770,27184292,41271230,53320843,67969988,77735358,87319968,
34617,6109021,7423486,9063053,23089315,32194977,36209263,58351663,67945784,82727781,92326903,
34889,918121,7324707,9101594,18126596,27251551,41227419,53325776,67954749,77746533,92376953,
34506,869871,2237625,9115697,18118920,32224584,41253661,58323276,67899225,77684787,87401950,
34822,871174,7441039,9078921,18137809,27197183,36254479,58336689,67921100,77756880,92363246,
34517,6165712,7328566,9092508,23103794,32185127,41229391,53334272,67996942,82696771,92370591,
34881,880347,2236088,14095613,18129728,27248178,36269172,58352568,67958992,77737385,87352576,
5143967,867969,7450598,9099627,18125475,32235624,41186006,58334295,67955786,77712930,92356445,
34767,6089193,7319128,9108186,23079110,27223587,41225541,53361686,67937243,82714489,87362829,
34438,968970,2239368,9106439,18130203,27222053,36273276,58334017,67938673,77770379,92332920,
34934,869901,7433227,9081197,18160297,32225497,41211906,53372075,67901936,77747003,92372239,
34486,870033,7324999,9102340,23112009,27227049,41205825,58344647,67935307,82699393,87345981,
34923,6129311,2247763,14108234,18138093,32198461,36224598,58332362,67929606,77736842,92351615,
34472,925605,7434846,9081994,18125901,27179008,41231105,53328537,67884794,77743656,87367010,
34940,868025,7317223,9095729,23083529,32225520,36260340,58352322,67944757,77709407,92326035,
34719,870026,2254349,9103777,18125803,27214161,41216953,58344075,62952191,82660029,92358870,
35626,6129635,7413566,9096664,18154846,32161641,41223643,53352811,67991252,77751202,87414456,
34585,889734,7315994,9095646,18100375,27201788,36235850,58324648,67925100,77734348,92401350,
34739,870110,2257627,14112012,23139436,32223490,41264315,58354875,67956762,82675527,92320307,
34416,6068010,7453092,9105022,18079593,27213333,36233698,53336217,67950816,77735269,87402690,
34975,984249,7288309,9114172,18129704,32197351,41233038,58360211,67945356,77727693,92321676,
34450,867979,2262124,9085520,23090558,27210424,41261329,53332377,67932764,77719306,87397496,
34996,869246,7407641,9107069,18154884,32208754,36257830,58317721,67949992,82702221,92352476,
34581,6097774,7314971,9081085,18138501,27227195,41242904,58343897,67955941,77706774,92397247,
34690,943803,2268547,14072699,23136017,32205448,41245987,53340356,67940418,77672641,87378685,
34480,871168,7403762,9111095,18101281,27184074,36207536,58374555,67935166,82696422,92335538,
34927,870009,7324408,9087726,18114147,27206067,41266728,58356446,67945155,77752698,92368713,
34469,6115894,2280688,9103137,23099210,32230336,36265645,53336652,67930609,77713105,87404327,
34868,905536,7415750,9104279,18151584,27217414,41188880,58360057,67952275,82714690,92375299,
34488,869151,7313922,9095730,18121559,32153545,41243773,58320087,67905707,77740164,87391103,
34818,6038231,2276296,14104608,18098196,27211181,36272481,53353006,67946979,77696822,92339400,
34441,1000599,7404066,9111695,23126170,32215640,41229448,58355817,62974142,77706271,92361418,
34941,870654,7322869,9091337,18073158,27210118,36245660,53343201,67951546,82718440,87376085,
34459,865583,2281932,9090912,18144359,32166613,41263726,58348655,67977528,77746250,92320322,
35011,6111052,7392169,9120256,23120646,27241476,41215049,58321323,67966246,77730379,87375372,
34539,958089,7314028,9093727,18124505,32187221,36278195,53330870,67957630,82747617,92388864,
34723,867998,2289510,14129272,18125249,27216581,41258893,58341297,67949209,77748103,92415471,
34506,870988,7377164,9066531,23111193,32199959,41202762,58368747,67978359,77731278,87362762,
34811,6128408,7327917,9101929,18101450,27254984,36199170,53346323,67930524,82735928,92326753,
34476,913134,2303243,9078080,18126211,32182356,41275295,58337745,67964233,77714834,92378657,
35008,870130,7394006,9110944,23103566,27248710,36254951,53321627,67955876,77684531,87370429,
34544,867980,7269142,9104624,18126404,27173694,41228007,58346480,67957792,77684834,92369714,
34764,6184046,2304568,14109725,18123361,32224857,41245620,58329093,67979244,82693497,87433155,
34584,875392,7364045,9096343,18129864,27188358,36228403,53353239,67929778,77742459,92297500,
34826,869825,7338225,9099208,23113573,32246966,41253720,58331359,67944515,77743042,92356196,
34486,6030376,2305884,9083830,18090547,27138656,36226768,58343129,67964303,82679264,87358837,
34846,968127,7355863,9096923,18153270,32197511,41284551,53303095,67931987,77711430,92383104,
34484,867801,7325531,9112394,23118802,27196990,41235406,58376306,67952717,77708649,87407848,
34892,871245,2301855,14110661,18127065,32224207,36247282,58304394,67918839,77726750,92349943,
34556,6094553,7400631,9076482,18146919,27175265,41266960,53374894,62986994,82661123,92357276,
34799,933889,7325488,9092314,23083921,32229789,41256012,58345325,67952090,77700042,87383718,
34528,868699,2313063,9087690,18102579,27224775,36190007,53330391,67962872,77714636,92353882,
34786,871331,7354050,9098448,18122550,32219487,41267652,58319068,67973372,82685841,92348138,
34534,6142559,7324480,9111172,23122074,27206299,36233964,58343186,67928917,77743671,87352041,
34971,891178,2317651,14116328,18138583,32189551,41272392,53321859,67925862,77747166,92347194,
34421,869165,7355937,9089585,18121133,27246950,41244361,58322696,67950494,82685649,87384472,
34834,6075720,7318032,9100764,18144353,32194885,36219536,58349839,67962359,77715214,92355389,
34478,981246,2329253,9083193,23077236,27200129,41311385,53320839,67922433,77691552,92309516,
34964,869959,7345804,9103946,18092947,27217897,36251081,58328679,67955428,77708083,87334501,
34534,871288,7328457,9080221,18175941,32196089,41205963,53360717,67936534,82704046,92349420,
34784,6071441,2332474,14104713,23094918,27195830,41252603,58347938,67898558,77774209,87403033,
34556,943499,7354800,9109470,18123947,32178013,36310035,58388191,67960543,77747127,92313427,
34800,871147,7291920,9101388,18144915,27223196,41193641,53387401,67917949,82688458,92355857,
34487,868079,2338192,9092348,23131330,32178822,41252471,58311205,67940486,77758720,87360253,
35009,6151325,7326490,9105226,18117971,27191033,36229158,58352444,67913742,77731838,92326991,
34440,905592,2203732,9077378,18153418,32184214,41208695,53333610,67909586,77745707,92352446,
34763,870099,7451526,14120866,23086272,27243688,36265116,58354950,63031663,82726445,87356599,
34536,6044964,7337856,9094718,18127404,32216792,41225349,58350038,67968182,77706244,92399989,
34826,997643,2203505,9101713,18117979,27209450,41205582,53353041,67939527,77716753,87312594,
34438,868719,7447822,9090879,18146566,32158789,36264170,58316053,67902769,82744560,92366037,
34921,865440,7355885,9119786,23106443,27236592,41249577,53379389,67944899,77743955,92333082,
34402,6100358,2210426,9074368,18111481,32199985,36218236,58321055,67939436,77745230,87371717,
34927,953892,7442697,9100619,18176867,27197817,41258802,58384063,67967938,82697611,92358347,
34454,866667,7324542,14093989,23071223,27204816,41204883,53325736,67984369,77719932,87391307,
34972,868741,2213127,9101004,18102920,32214913,36254347,58357247,67946632,77715990,92357355,
34530,6109732,7468573,9091092,18176810,27185146,41251840,58369195,68007667,77730622,92376566,
34850,912291,7321486,9114800,23113395,32189438,36235997,53350304,67943765,82679080,87373555,
34441,869884,2213486,9075077,18139361,27204638,41176011,58371169,67942214,77697738,92353980,
34942,866728,7450672,9114860,18160359,32217062,41256778,58327538,67964392,77699138,92373175,
34467,6171689,7322140,14086046,23041702,27188776,36249302,53360120,67937765,82715191,87356582,
34875,877522,2227866,9098671,18134497,32203387,41220023,58328178,67955876,77716309,92383382,
34547,864718,7445895,9110772,18156718,27217253,41255043,53348879,67897963,77735942,87373470,
34797,6082167,7368351,9099554,18099618,32222410,36217225,58304911,67954666,82705075,92342525,
34544,963902,2227907,9091986,23159815,27203975,41253008,58349241,62976199,77692358,92335721,
34860,870089,7399110,9086318,18124460,32187909,36256398,53358538,68004383,77694245,87367752,
34411,866536,7337625,14106011,18096319,27245796,41235862,58320559,67907958,77672010,92401380,
34923,6117594,2233480,9101636,23075951,32218035,41236748,58325493,67946413,82710546,87333157,
34657,932935,7419777,9105486,18156805,27190073,36243179,53351842,67935239,77765412,92345514,
34738,869997,7322991,9103142,18148796,27186567,41235530,58322711,67952637,77715654,92337664,
34485,869049,2239905,9091154,23116098,32197234,36238997,53344199,67954308,82690643,87391621,
34802,6145805,7427975,9119685,18101879,27173489,41259856,58311962,67999152,77722164,92319586,
34496,890098,7349793,14083354,18123867,32222570,41199333,58378567,67968064,77676510,92369735,
34946,871089,2244106,9101491,23088788,27199952,36239417,53318090,67924555,77731499,87330303,
34417,6021270,7414288,9109247,18143187,32179964,41259778,58355263,67956887,82707181,92377190,
34918,1015841,7329287,9101796,18125785,27181702,41211250,58322253,67952095,77716612,87375302,
34452,865964,2249283,9080288,18154649,32218405,36200360,53358629,67921517,77726550,92353021,
34875,867871,7422837,9091836,23110121,27230113,41269955,58358820,67950773,82709637,92328190,
34421,6077934,7313697,14111211,18091233,32191158,36246710,58340769,67931553,77714476,87371625,
35026,948120,2251509,9105234,18126620,27198819,41237754,53332402,67909545,77739256,92342735,
34408,870099,7428656,9103223,23122624,32205652,41254112,58339809,67921293,82732744,87393302,
34844,871003,7315904,9101880,18132464,27220143,36228758,53383265,62963045,77718507,92357612,
34480,6119530,2259138,9101393,18140850,32197569,41271670,58315938,67961732,77707019,92417290,
34937,904649,7415456,9112418,23100663,27198104,36249452,58353209,67923604,77770781,87394640,
34405,868616,7309633,14082459,18101136,27209015,41239285,53322425,67950226,82662862,92394379,
34953,6062676,2265928,9111595,18142774,32183901,41234721,58336595,67922139,77741862,92381880,
5118058,998784,7431450,9099487,23103543,27183897,36288097,58351247,67967010,77789182,87352908,
35368,867911,7323056,9090108,18120937,32200662,41213592,53332644,67972079,82688147,92374666,
34704,866859,2272261,9089865,18121318,27211090,41239129,58317087,67933439,77744305,87390716,
35478,6092800,7412561,9101865,18104540,32183660,36230040,53340436,67944479,77785391,92317186,
34536,956301,7307450,14103140,23112301,27186598,41248773,58347656,67986937,82651760,92347373,
34941,867972,2267953,9109311,18084926,32190905,36257717,58351598,67929990,77709897,87321923,
34545,868767,7412437,9102517,18181654,27255215,41245315,53313187,67935948,77780562,92369837,
34723,6108930,7355168,9106374,23083560,32191573,41229100,58363542,67957325,77681153,87373800,
34531,916295,2274649,9093562,18119772,27213529,36248959,58366451,67966352,82670910,92366159,
34887,869919,7389309,9126163,18143045,32174737,41274273,53383226,67915647,77789904,92362803,
34492,866707,7309498,14067202,23097384,27261200,36228644,58323276,67952724,77687988,87382600,
34829,6182728,2276230,9113067,18110357,32189340,41258239,58338092,67924607,82730274,92365285,
34498,872324,7403723,9090742,18150503,27201874,41239596,53361502,62998895,77768409,92344669,
34878,871182,7327340,9075758,23086328,27214050,36258888,58330700,67950163,77700557,87333431,
34384,6104203,2290256,9113117,18137959,32230376,41235465,53298131,67939306,77717019,92359662,
34996,965190,7401147,9089918,18120490,27194892,41242475,58362845,67980912,82742262,87356227,
34481,869903,7319251,14120443,18095660,32184699,36198311,58297763,67909080,77681449,92352844,
34869,869879,2288577,9106483,23116206,27183925,41283291,53377696,67944828,77689318,92392228,
34539,6098196,7379056,9086916,18107165,32212252,36243727,58346169,67974473,82750781,87370919,
34759,925721,7351725,9092947,18137420,27208271,41208289,58390761,67954253,77731756,92357022,
34490,867989,2301305,9125403,23098628,32186584,41247679,53328537,67957459,77701558,87427312,
34955,869872,7350094,9100077,18109563,27211724,36267404,58347981,67947537,82722490,92345522,
34474,6153252,7305689,14081729,18118117,32209078,41227603,58339084,67953088,77692096,92365096,
34852,883925,2301386,9111304,23088778,27196630,36262709,53350801,67884857,77672874,87366138,
34563,867927,7365322,9092882,18140346,32176208,41243459,58361121,67954634,77727263,92366105,
34748,6053688,7324269,9092810,18135645,27233712,41210109,53353157,67931749,82711527,92375147,
34624,976843,2310831,9099245,23106673,32200039,36275289,58342434,67906652,77720608,87367809,
34840,869117,7349855,9104171,18129477,27219173,41227686,58339840,67937188,77717996,92323241,
34448,869997,7348373,14124792,18116480,27232454,41222830,53375538,62944690,82731155,87382081,
34802,6110832,2305365,9097192,18104264,32157051,36218557,58340690,67951508,77756265,92378015,
34507,940270,7360389,9102488,23128984,27214119,41255608,58353707,67962005,77701493,92341667,
34896,869376,7325722,9096671,18093646,32194800,36248679,53380653,67933885,82743655,87346206,
34566,871274,2307189,9104399,18150175,27185561,41215146,58345701,67932700,77727563,92389622,
34809,6150735,7357152,9129811,23112851,32175510,41215477,53319155,67968787,77685581,92361256,
34464,895388,7329762,14089694,18109989,27210988,36212313,58406239,67892518,77729937,87399690,
34909,868580,2324553,9102468,18128181,32189102,41266272,58304635,67943251,82698079,92375550,
34491,6036607,7332338,9096812,23117070,27245301,36217698,53358729,67958358,77723752,87342798,
34872,989956,7336489,9101656,18137100,32152861,41218494,58317833,67935505,77753792,92356001,
34355,865418,2326839,9116078,18131834,27227581,41250962,58360579,67959122,82724795,92365350,
35036,871168,7336427,9097856,23095591,32176210,36229738,53312328,67941471,77697971,87346446,
34456,6082431,7324979,14121103,18145806,27263389,41231782,58375222,67940399,77719102,92311224,
34843,991244,2370725,9091770,18090819,32164241,36238851,58327430,67917551,77743799,87366379,
34541,866665,7287783,9096917,18106474,27238682,41240672,53340676,67939554,82674344,92375984,
34899,869916,2195302,9086982,23134200,27187925,41215482,58333086,67944090,77689909,92386042,
34571,6089817,7477146,9105378,18118879,32240224,36249432,53371189,67933942,77707476,87364742,
34833,914485,7325214,9103863,18123974,27145475,41251248,58297513,62984511,82707377,92363882,
34583,871061,2203521,14073997,23134192,32206972,41205713,58343583,67966949,77754284,92376052,
34827,869932,7448199,9078375,18097036,27226503,36219014,53367892,67964579,77751288,87381886,
34571,6194773,7331396,9105137,18128761,32210834,41267593,58324566,67988565,82660896,92371530,
35460,867981,2213760,9083758,23107794,27145119,36248598,58359189,67929050,77727727,87397147,
34415,870058,7474039,9109451,18130613,32219671,41204054,53355065,67964127,77707629,92334463,
34856,6087147,7326406,9081905,18135016,27214525,41238341,58299757,67915050,77705946,92384546,
34541,959976,2215452,14125203,18094754,32177221,36236555,53319372,67954682,82710281,87373699,
34861,868920,7430749,9091688,23162697,27236286,41263769,58366742,67981898,77718225,92376607,
34577,868543,7322628,9101604,18097760,32198794,36290688,58328485,67960439,77704065,87356743,
34792,6106244,2253184,9095981,18139398,27207784,41199467,53348415,68004575,82708741,92380877,
34669,919015,7421734,9112584,23098111,32192465,41226739,58332360,67929250,77744469,92357274,
34583,867809,7325330,9067810,18119771,27211258,36323083,58344592,67908306,77698127,87369923,
34433,871399,2220133,9097186,18147514,27230575,41180348,53363773,67956573,82727604,92347544,
34917,6136898,7438507,14077117,23133150,32215937,41232981,58346490,67930968,77749476,92354682,
34380,883938,7344854,9110498,18103226,27157246,36212678,58357313,67933705,77699647,87355732,
35014,868682,2228022,9092405,18162652,32188984,41254567,53350257,67923588,77689230,92362789,
34409,6100665,7434794,9104979,23092245,27236002,36262386,58352085,62977938,82734986,87352359,
34972,969725,7367457,9068603,18121533,32156180,41230760,53349459,67954848,77737817,92363609,
34498,869937,2227463,9098708,18118486,27179946,41217449,58358588,67966578,77748032,92318279,
34877,869911,7427367,14097680,23133602,32197074,36253037,58352466,67980799,82720593,87340772,
34435,6106647,7325850,9098772,18138626,27209552,41261893,53324650,67910061,77736339,92353068,
34908,930379,2234786,9106627,18131983,32193339,36236813,58394162,67952576,77720471,87414085,
34493,867969,7431437,9096583,18129199,27201454,41245819,58343298,67890787,77769864,92332672,
34861,868053,7317608,9093080,23061793,32181921,41250890,53348001,67964308,82694777,92343326,
34514,6147409,2238898,9106093,18118480,27252792,36255542,58337610,67937885,77697798,87359535,
34828,895430,7444585,14072122,18169219,32184256,41257691,58362468,67982850,77743218,92336076,
34515,871094,7323616,9119263,23104936,27228560,41223894,53324406,67949323,82686168,92342351,
34859,6053628,2237785,9093863,18133263,27217417,36205696,58343451,67913982,77744938,87394048,
34589,981949,7429531,9088946,18165572,32216178,41242110,53358729,67963812,77738721,92369553,
34827,869259,7331316,9101706,23050940,27191736,36273302,58345166,67919571,82673357,87401606,
34498,868051,2281352,9083439,18129456,32199129,42335258,58362901,67931827,77720513,83957100,
34776,6108628,7379480,14120934,18153134,27173934,48602977,53348310,67936733,77739236,77614986,
34710,943893,7312709,9117726,23092956,32216911,43598482,58352941,67921991,77731242,82594778,
34740,867932,2259499,9095510,18169713,27181844,43643506,58347140,63001851,82670570,77551032,
34524,870055,7401657,9105201,18135775,32200781,43609423,53387290,67938967,77724778,77588451,
34864,6145491,7336477,9101552,18065553,27199684,48592841,58317489,67979046,77713994,77573470,
34400,904959,2267575,9081056,23093784,32224033,43650320,58308496,67937624,82672333,82555517,
34862,869846,7440289,14075313,18137928,27224135,43621384,53371919,67925714,77757521,77574434,
34466,6041793,7287183,9113320,18130079,32206709,48578669,58328540,67945579,77740299,77558498,
34833,1002229,2266139,9098258,23129775,27195191,43622266,53328906,67968495,82667149,77550726,
34506,869951,7417326,9091866,18148008,32171442,43594030,58348138,67981271,77698560,82597448,
35022,871114,7315783,9101285,18096327,27222583,43626614,58316250,67942647,77759238,77553919,
34496,6042148,2270462,9100552,23078055,27207112,48590434,53349234,68003538,77689483,77565622,
34753,964089,7395710,14111720,18166462,32203035,43637241,58343281,67964565,82691148,77528041,
34495,868034,7319851,9097460,18128665,27187579,43630552,58330411,67925587,77758765,82607308,
34921,871062,2280110,9110682,18130956,32228138,48577401,53323019,67933177,77748761,77528303,
34524,6137266,7419161,9090300,23101987,27167903,43600366,58339682,67967476,82695073,77559352,
34873,922955,7314340,9102192,18113553,32199006,43638478,53313847,67975293,77782252,77517868,
34562,871132,2285676,9102691,18108740,27189968,43602738,58357005,67905068,77749033,82573565,
34879,867946,7387963,14101657,23127122,32218278,48601927,58311333,67985860,82721595,77548210,
34527,6114218,7317423,9068905,18118128,27226529,43623451,53359324,62958471,77731858,77539759,
34667,885497,2313598,9104099,18139933,32183013,43612821,58334343,67978892,77695916,77568837,
5126767,869875,7364741,9095487,23111469,27216045,48619514,58357060,67945060,77722670,82523660,
35427,6068125,7311499,9095878,18097111,32237943,43652608,53360522,67954496,82702736,77523328,
34478,979829,2293866,9098285,18134227,27202581,43569410,58355885,67935676,77746642,77599769,
34707,866016,7381175,14121268,23111571,32156929,48607333,58327526,67912505,77725464,77529034,
34564,871104,7317891,9101483,18125669,27209071,43598767,53390924,67943365,82686627,82548065,
34887,6090194,2294350,9088974,18125785,27220272,43629515,58319521,67971554,77748542,77584248,
34488,937193,7367672,9097068,18116158,32180601,43637558,53330284,67986859,77711791,77530054,
34774,866620,7354211,9093594,23119555,27185840,48589909,58322582,67924850,77703935,77573407,
34394,865433,2307326,9106388,18095473,32209367,43636622,58358441,67922632,82693110,82555695,
35158,6128556,7358097,14100254,18150288,27183555,43639621,53347240,67962885,77699710,77592891,
34541,899978,7313433,9119163,23071149,32183012,48554786,58359083,67911819,77713320,77547246,
34644,869965,2309001,9094480,18132751,27184267,43597398,58351178,67960449,82702533,77565916,
34558,6055405,7347010,9092014,18144968,32189821,43662519,53359464,67931784,77725197,82592328,
34948,992389,7324175,9107137,23088468,27227787,43623629,58340204,67931221,77728314,77551600,
34400,869316,2316793,9101411,18099129,32175427,48615339,53367738,67944768,82702750,77538726,
