Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
41613,1149083,7117597,9233164,22679177,31880057,41029374,45841991,59311522,68568099,77731646,
41529,1102797,2735293,9195158,18299192,27457609,40996006,50251349,59299591,72958932,77777387,
41978,5471086,7126122,9198648,18312746,31911053,36601413,50209702,59332439,68666762,77796178,
41510,1097592,7121911,9205920,22711776,27488009,41000510,50318426,54925510,68583487,82168285,
41977,1153007,2733053,9226014,18290898,31870163,36603213,50186959,59302434,68615870,77737133,
41832,1101834,7128021,13591245,18343434,27498075,40991730,45880025,59299179,68600054,77824750,
42155,5488727,7117493,9200241,22680680,31909642,41038976,50251159,59266088,68609437,77763397,
41432,1119761,2738853,9190681,18266634,27501657,36612238,50203357,59278240,68634849,82137066,
41511,1153379,7124756,9194261,18323237,31864067,41001344,50236611,59304513,68570440,77801421,
42092,5503176,7123774,9234745,22723254,27475916,36635040,50209028,59281480,68587310,77749013,
41596,1103635,2723145,9187126,18299063,31878982,40986053,45840563,59310803,72980282,82181643,
41860,1127130,7131159,13582506,18351313,27471300,40961446,50232230,59330681,68606228,77775306,
42000,1135324,7113178,9239049,18310386,27417942,36602423,50221185,59312570,68645369,77779527,
42055,5472573,2740221,9195041,22684765,31877568,41006102,50196582,59299916,68560688,77821208,
41563,1097119,7134661,9193201,18292706,27481242,36603486,45817962,59293850,68594425,82167489,
41606,1121479,7129360,9202298,18359817,31883110,41001659,50248108,59322516,68581644,77769134,
41898,1118526,2728024,9226654,22682482,27463404,40964423,50190430,54879805,68610218,77769756,
41502,5479466,7127663,13585140,18285862,31865315,36588845,50250621,59316068,68590566,77808219,
41957,1115110,7108106,9203539,18314239,27506932,41045664,50214757,59281616,68573743,82156491,
42090,1113022,2729144,9191958,22696797,31880925,40978858,45864122,59224880,72990441,77740343,
42047,5504801,7126313,9201153,18269893,27484771,36590098,50268230,59303586,68570267,77778269,
41376,1133178,7150942,9201309,18356283,31909108,41010710,50204831,59244380,68629204,77771470,
41541,1133406,2731081,9187370,22694651,27537382,36603066,50209884,59300219,68604517,82119204,
42184,1118965,7132203,13584165,18284293,31861904,41002448,45829940,59290668,68595905,77741100,
41591,5498211,7112946,9222554,18317322,27480855,41053943,50225129,59329813,68635830,77764417,
41867,1103910,2729733,9189788,18306069,31894891,36588224,50198794,59269788,68552977,77700645,
41965,1122695,7122766,9192623,22677502,27509279,41021256,50222042,59294026,68620067,82110975,
42009,1109229,7127629,9201741,18323427,31852242,36639434,50215144,54869090,68581858,77805769,
41605,5490688,2732971,9190610,18305638,27469205,40967015,45835502,59254749,68564889,77746329,
41535,1116977,7134021,13583145,22692847,27480666,41001349,50256689,59238578,72954344,82238723,
41928,1119921,7116984,9196078,18296251,31913334,36620729,50207911,59265081,68597185,77763747,
41580,1096375,2731218,9184128,18318208,27453891,41004288,50184472,59275519,68634373,77757685,
41908,5514902,7118285,9210647,22684287,31883324,41023859,50218279,59291186,68591806,77773860,
42024,1129274,7129767,9196193,18277359,27518433,36634302,45836421,59250134,68597139,82146103,
42000,1113931,2730995,9182478,18352613,31913745,40981437,50234119,59327254,68617372,77700989,
41464,5488894,7134429,13572455,22687640,27464937,36598078,50196668,59290560,68645166,77765189,
41499,1145424,7122253,9228090,18297177,31894963,41051563,50202949,59308569,68651627,77778367,
42167,1123151,2734765,9188512,18300685,27547884,41009127,45815141,59263955,68539662,82116245,
41565,1105493,7117941,9206693,18305285,31913966,36594042,50203226,59350444,73023993,77731980,
41967,5476906,7118925,9195615,22677170,27484733,41059219,50229927,54858878,68594159,77793867,
41844,1175195,2724883,9216696,18317405,31860301,36602868,50209973,59326759,68600369,77726627,
42069,1121910,7133853,13572675,18327758,27495266,40974684,50218801,59245094,68586354,82183464,
41427,1090130,2754925,9193998,22686730,31891601,41033749,45840095,59294395,68633269,77735997,
41647,5487950,7127146,9195300,18282255,27464867,36595410,50221585,59256342,68632554,77721982,
42091,1148149,7120715,9211609,18308815,27456607,41009862,50241393,59345300,68639019,77749707,
41464,1113010,2733213,9192228,22707820,31915255,41012867,50213035,59271710,68585367,82143154,
41984,5463508,7115787,9188723,18309021,27480163,36645908,45857610,59372882,68617528,77767232,
41932,1107859,7139207,9187443,18316497,31890628,40995872,50188054,59315435,72971411,77787499,
42071,1156451,2722134,13579821,22681858,27465617,36643716,50223321,59352673,68607530,82164937,
41506,1103764,7124917,9198523,18286419,31913486,41026047,50274199,59284735,68586092,77753454,
41404,5477394,7128116,9191542,18304519,27529476,41008846,50247310,59329127,68616544,77812306,
42224,1093914,2741235,9199338,18310357,31871626,36626293,45840777,59288407,68605898,77794333,
41673,1151166,7119950,9206905,22718124,27461697,41028013,50225019,54873936,68613178,82140388,
41841,1095516,7138488,9187489,18286183,31896754,36609656,50235018,59262457,68607674,77754103,
41969,5478225,2724999,13583428,18311429,27531774,41012789,50235115,59263480,68560927,77774815,
41949,1111164,7120265,9215027,22690088,31843118,41003604,50227692,59283928,68615652,77784780,
41675,1160105,7125919,9200127,18321401,27483314,36588941,45894446,59331998,72944609,82182698,
41616,5493114,2732586,9203137,18308056,31879150,41055907,50213307,59275519,68589654,77745644,
4421377,1106660,7119282,9183538,22708381,27462636,41006025,50272160,59304902,68623455,77783012,
42229,1124851,7131936,9198186,18290179,27443896,36600652,50161722,59301661,68575664,77798005,
41991,1143742,2725811,13618518,18318190,31865347,41013766,50250227,59317349,68630920,82146656,
42106,5483931,7127022,9214387,22703719,27481248,36624405,45838564,59282789,68591563,77769482,
41915,1083872,7120704,9199697,18316744,31870395,41002332,50235157,59306350,68580159,77791474,
41674,1122380,2765134,9201787,18312765,27467646,41036205,50219298,59289359,68614610,82140383,
41611,1128070,7117680,9210618,18325957,31862221,36617105,50190928,54888214,68580859,77734090,
41817,5477395,7118711,9191555,22678846,27511845,40998577,45859900,59255387,68566928,77751277,
41712,1107889,2734483,13583723,18301046,31888765,36652601,50250816,59269777,72946729,77750704,
41876,1117775,7127999,9210323,18311659,27486413,40957930,50235208,59275915,68591584,82152239,
41907,1111501,7130409,9188742,22725834,31879416,40964387,50257904,59295033,68578786,77755486,
42027,5500332,2732594,9235741,18286707,27537438,36622885,50170874,59270703,68610037,77795865,
41556,1130710,7118316,9186975,18342058,31876666,41000033,45913161,59334903,68661404,77764378,
41610,1120023,7122264,9204938,22688089,27491605,40983164,50208623,59312906,68602249,82170784,
41909,5507463,2732005,13598037,18284928,31862854,36628279,50253250,59314271,68680436,77734102,
41538,1118322,7134406,9208931,18312998,27500789,40984479,50197726,59273625,68610286,77744813,
41851,1135005,7120918,9198323,22732088,31836759,36608172,50250874,59315833,68574967,77791459,
42122,1101646,2734241,9199516,18287225,27467934,41002481,45852361,54875975,72986364,82151359,
42007,5487750,7125847,9224695,18334144,27448859,41000183,50220858,59275974,68617551,77695100,
41529,1107558,7126284,9199717,18295813,31928322,36600473,50234487,59235162,68650763,77767351,
41601,1121629,2732124,13575735,22680825,27450177,41039991,50217958,59256298,68622827,77761191,
42038,1094764,7136859,9205073,18295055,31888052,36616670,45864038,59239438,68625318,82148687,
41624,5503531,7117019,9194852,18344610,27475535,40988201,50231691,59328392,68636292,77775278,
41879,1127446,2735841,9202165,22692760,31898789,40997610,50180897,59260384,68652299,77758403,
41988,1118501,7125742,9193859,18312360,27470612,36591445,50263469,59358760,68642702,77733661,
41910,5489465,7121847,9193141,18307542,31888617,40990560,50171487,59306883,68545534,82137560,
41621,1162952,2762287,13598318,22681747,27496453,36626141,45897607,59367721,73005662,77771191,
41504,1119496,7128317,9203811,18270421,31895590,40954603,50219809,59255133,68598244,77715773,
41900,1113090,7116020,9201663,18352234,27477946,40973594,50188592,59349664,68603609,82177754,
41541,5487541,2740908,9193981,22708103,31860758,36630346,50204179,54865101,68615927,77796020,
42007,1154298,7131810,9197155,18309680,27494736,41006677,45835763,59309092,68613552,77809281,
41991,1121189,7125379,9191778,18303714,31861937,40973914,50225892,59254148,68627764,77804480,
42030,1090680,2730252,13579410,18305918,27491263,36624016,50206314,59306083,68613860,82190698,
41625,5477051,7129886,9206476,22686328,27452881,40992493,50264798,59239659,68592525,77742866,
41470,1187431,7120067,9199349,18319322,31923079,36621895,50180235,59343118,68596660,77802511,
42007,1117847,2733460,9189316,18322695,27500183,41039050,45821291,59270807,72978668,77787244,
41474,5469762,7124916,9204086,22731771,31875309,40998837,50255372,59355036,68598373,82173344,
41982,1112292,7126355,9196624,18281800,27488059,36622002,50202123,59284184,68597062,77763338,
42164,1158175,2730976,13600579,18316659,31905718,41031182,50196360,59351898,68637206,77790829,
41870,1112690,7126167,9201445,22697927,27508410,36605796,50223032,59267197,68609102,77768726,
41556,5476928,7117261,9193051,18312581,31885888,41010902,45822102,59330255,68618432,82136231,
41591,1090509,2733084,9194848,18314675,27501786,40988008,50228430,59286029,68656835,77797520,
41956,1153904,7119982,9229640,22688698,31892312,36583911,50194098,54882807,68585962,77743188,
41631,1103315,7120119,9186390,18293115,27519508,41022211,50242167,59270783,68595581,82143918,
41758,5475906,2735456,13581835,18304121,31880729,41000743,45807635,59276370,72959001,77785045,
42069,1105065,7132668,9199286,18305052,27463692,36613677,50262369,59219518,68619466,77791835,
42007,1157540,7115051,9182197,22710046,31884218,41022937,50175687,59309167,68638816,77768277,
41477,1099526,2758195,9200608,18286964,27501433,36630722,50211462,59273467,68581302,82151439,
41662,5494995,7119955,9200915,18313353,27462308,40992654,50201474,59308130,68631287,77733502,
42004,1123089,7124160,9191061,22702099,31877817,41030528,45846575,59298819,68590795,77729450,
41588,1150744,2736071,13585175,18282537,27479519,36628139,50254466,59320373,68607918,77777096,
41815,5500115,7140027,9188873,18305809,31917176,40985071,50196311,59257157,68610644,82163588,
42134,1090506,7114860,9185081,22724917,27476812,36658059,50205101,59312220,68584950,77700415,
41909,1126631,2728299,9200097,18285202,31861951,41013773,45848589,54880814,73008432,77776207,
41615,1132075,7115407,9224740,18317692,27506255,40967373,50197536,59275502,68540306,77775529,
41516,5469395,7122041,9189857,22700449,31920072,36620734,50235566,59231943,68617358,82125631,
42091,1096406,2731616,13571057,18286031,27481840,41044681,50239230,59275778,68584992,77747742,
41598,1118578,7140578,9195008,18307844,31870494,40976935,50199309,59265500,68599246,77779055,
41651,1115331,7122906,9194896,18333753,27506315,36631874,45861662,59292890,68652972,77733764,
42060,5489512,2729881,9215497,22679004,31871840,40994695,50260029,59248565,68549851,82165227,
42065,1125819,7116476,9188544,18304766,27472157,36623197,50240179,59286576,68652773,77780338,
41599,1116829,7151176,9188188,18304437,31861372,41025295,50191485,59291299,68603641,77721945,
41546,5516529,2728030,13620657,22683982,27508204,41023937,50245622,59320963,72970745,82241323,
41985,1125911,7128883,9192075,18288652,27479435,36594434,45837621,59261553,68582343,77787006,
41553,1129049,2725257,9196105,18338007,31867649,41031270,50239034,59324401,68613729,77745362,
41928,1114112,7124043,9210010,22687380,27435568,36644930,50234594,54877873,68622778,77802632,
41916,5495789,7127469,9221573,18292021,31912065,40958193,50216329,59297365,68656130,82127824,
42058,1108617,2738155,9187719,18310044,27478635,40997860,45859973,59262921,68623783,77735553,
41550,1122885,7147883,13578160,18294676,31870587,36614457,50194007,59242885,68628552,77821009,
41611,1101773,7129969,9192235,22679831,27479938,40995933,50234536,59279820,68594225,77781525,
41826,5495565,2723848,9196189,18325572,31928759,41018945,50256702,59297548,68619631,82164628,
41523,1128399,7120198,9241293,18309142,27492756,36636162,50206353,59319169,68513584,77780502,
42069,1123794,7125812,9196583,22683696,31889659,40980446,45863396,59337951,68625406,77776693,
41890,5487723,2731923,9185137,18295402,27492954,36634322,50222595,59325636,68601541,77760880,
42094,1163410,7112876,13611512,18317705,31884528,40985325,50268676,59324511,68608422,82156536,
41648,1123145,7137838,9197957,22694086,27473126,41001333,50185252,59310894,68608459,77792492,
41594,1107711,2723188,9201431,18306729,31858743,36626245,50225786,59337912,68617713,77759719,
41839,5492565,7121708,9207437,18297380,27467050,40995961,45874295,54923937,68615034,82228194,
41463,1140268,7126043,9228780,22686221,27486025,36612376,50196131,59294037,68645058,77765587,
42047,1121129,2739839,9187827,18285703,31869918,40983500,50254917,59258061,68569727,77796651,
41969,1091835,7123605,9182745,18315708,27436034,40992677,50183465,59293156,68591761,77813446,
42053,5479640,7131455,13580743,18287815,31885192,36601921,45858098,59249853,72936108,82169303,
41569,1155876,2735474,9194721,22713649,27528333,40996367,50179598,59321531,68597667,77741327,
41509,1119578,7149614,9206297,18292186,31873289,41012921,50244306,59262314,68580953,77757266,
42043,1083893,7136232,9196257,18320961,27474618,36577673,50226914,59353269,68568701,77773932,
41459,5492903,2735876,9176973,22693936,31884095,40979185,50177746,59300351,68620687,82154025,
41936,1192065,7123782,9187645,18304124,27521235,36646521,45885296,59339819,68617824,77752744,
42098,1114122,7134959,13617153,18325986,31876927,40996765,50211529,59269891,68601636,77760234,
41990,5481247,2728087,9198113,22698244,27498065,41008802,50251071,59346599,68537860,77727881,
41478,1095448,7163030,9197604,18316268,31862539,36625280,50156036,59278494,68617406,82138592,
41355,1154224,7125676,9208701,18310528,27502193,41004611,45808712,54919260,72955261,77762894,
42248,1095234,2731199,9177938,22674097,31857051,36608255,50238237,59274512,68591245,77728465,
41506,5473659,7112148,9189916,18293435,27462397,41025021,50187257,59270087,68609424,77762878,
41864,1101308,7119132,13575533,18338876,27439251,40971335,50243672,59253142,68576287,82134264,
42064,1149219,2730016,9216129,18299146,31913160,36561155,50188753,59312038,68608435,77727654,
42050,1096730,7143119,9199234,22710979,27444016,41019318,45851109,59270548,68624202,77750086,
41686,5483730,7155681,9197090,18282632,31891457,36599312,50231995,59321080,68571983,82219095,
41540,1119104,2733744,9183706,18326132,27503957,40965510,50220535,59301590,68675935,77713523,
4422529,1149747,7118743,9189498,22681242,31904009,40993931,50231065,59308624,68614869,77794364,
41779,5498483,7121737,13570087,18339107,27472501,36613079,50172908,59281021,72988996,77795648,
41516,1101486,2733425,9201429,18331838,31868850,41011678,45868615,59296692,68563031,82159575,
41884,1125951,7136188,9195540,22730851,27517397,40995144,50204846,59299973,68604849,77738837,
41971,1140405,7118915,9228920,18277511,31910369,36608211,50173894,54876482,68614706,77810039,
41650,5477230,2731294,9205145,18297489,27505789,40982312,50233944,59260935,68629125,77763979,
41538,1097832,7153711,9195903,22684236,31859630,36626336,45808587,59269056,68634703,82170537,
41971,1122399,7123909,13570123,18318164,27517783,40988197,50253874,59260385,68594195,77732627,
41419,1119979,2732118,9206442,18305950,31897783,41015770,50190804,59295071,68639655,77784183,
41833,5480588,7126808,9201178,18334087,27455442,36612591,50313615,59255471,68624925,77752934,
42221,1113598,7119945,9200830,22686829,31841000,40990868,50173206,59307569,68548510,82156989,
41958,1114303,2746477,9203954,18295764,27503004,36609310,45891842,59314055,73007959,77747664,
41580,5499593,7149623,9189986,18314301,27496742,41003578,50227243,59332829,68565701,77770145,
41636,1128227,7121522,13616145,22710770,31881708,40967572,50202708,59251654,68620311,82155590,
41863,1135437,2734755,9198025,18282931,27450925,36572042,50239774,59303192,68618434,77728422,
41569,1121572,7130004,9195909,18357417,31915838,41044128,50218538,54929542,68586490,77781652,
41942,5501632,7121273,9231569,22681206,27524570,36592239,45867301,59286252,68645568,77764802,
41966,1105153,2734169,9209827,18281389,31879887,40942069,50219967,59296593,68597749,82177674,
42038,1119591,7128579,9197971,18310223,27472869,40986712,50220960,59261344,68609439,77725556,
41521,1105940,7123241,13578229,22716385,31909981,36600024,50235436,59305745,68556487,77788476,
41625,5492401,2733008,9204429,18293733,27532436,41027545,45821046,59301425,73010530,77805836,
42026,1123699,7126005,9196507,18343801,31882801,41014119,50233872,59301980,68609606,82113046,
41675,1119513,7118398,9197943,18295401,27477984,36602530,50217861,59335739,68574217,77750479,
41706,1133184,2737154,9203360,22692525,31896066,41038695,50272565,59313726,68597746,77776361,
41974,5545003,7126599,9193280,18302308,27486818,36621104,50201258,59300398,68580731,77733929,
42043,1126461,7130998,13588757,18335562,31840950,41011335,45857038,59317094,68610404,82144913,
41528,1117349,2734627,9203675,22690339,27481334,41013148,50258200,59305031,68621841,77735266,
41526,5500062,7152494,9190528,18290053,27497374,36624366,50212047,59335769,68553539,77775014,
41978,1144863,7120582,9230363,18319778,31894050,40986324,50180264,54881755,68622228,77747756,
41467,1116235,2742159,9205208,22688224,27434221,36637367,50222600,59301395,72976171,82154380,
42088,1098151,7130586,9187423,18273807,31880638,41014339,45832570,59271648,68599387,77713595,
42041,5475053,7120928,13581961,18350508,27516179,40969646,50208128,59270246,68628771,77770295,
41956,1149300,2728802,9205262,22684111,31868521,36645437,50211932,59279336,68606320,77738038,
41495,1118380,7162066,9223284,18312109,27470524,41023222,50233119,59312413,68602893,82138827,
41466,1082715,7111387,9193237,18321766,31884702,40984264,45823095,59289749,68591349,77783645,
42244,5487578,2721220,9207265,18301787,27545400,36644516,50277816,59315572,68660099,77749323,
41402,1153794,7121459,9184880,22678767,31896369,41040139,50199366,59292033,68609520,82153148,
41995,1117437,7122562,13591203,18326536,27494159,36608024,50221326,59306953,68621927,77735205,
41972,5465149,2730983,9198310,18313088,31866559,41030519,50232367,59309382,72978118,77816694,
42028,1141757,7129027,9197586,22669566,27500264,40983870,45834606,59314596,68571376,77801853,
41484,1145479,7118616,9236828,18294169,31870629,36575167,50249530,54879968,68645725,82163267,
41542,1101071,2732375,9210127,18311000,27469987,41017871,50208560,59301120,68592847,77778649,
42072,5476873,7122948,9189716,22701624,27445743,36632450,50181726,59235195,68603551,77720144,
41460,1096701,7124643,13584977,18314477,31896927,40965492,45856149,59259297,68621285,77808813,
41978,1154994,2730978,9194454,18325654,27447662,40990810,50195086,59247439,68632815,82206880,
42001,1097056,7140279,9181809,22687692,31876705,36612682,50214146,59269437,68620537,77719882,
42023,5484997,7119954,9196663,18302080,27477213,41012324,50231939,59310112,68558237,77795340,
41501,1117684,2737620,9198852,18312935,31901288,41015300,50206346,59286651,73002429,77711216,
41519,1154047,7143165,9188733,18303335,27464129,36631668,45845980,59296141,68583328,82133499,
42124,5501127,7121119,13586602,22725873,31887431,40981275,50217491,59257801,68572244,77757004,
41546,1105903,2729519,9197647,18284292,27505466,36641725,50243314,59301907,68618604,77755946,
41807,1127884,7137424,9187640,18316160,31921313,41009601,50148819,54896218,68606153,77720980,
42025,1141127,7114867,9203274,22685936,27507215,41012086,50245098,59301105,68621934,82133653,
42056,5480738,2729974,9185612,18276868,31863778,36615008,45821215,59266041,68623856,77790711,
41661,1097973,7150208,9185415,18308378,27475904,40984153,50218954,59234187,68615779,77714585,
41566,1123880,7122479,13580956,22718056,31900759,36611372,50242554,59258713,68607373,82198378,
41867,1124100,2724679,9192234,18271050,27480123,41005810,50260639,59291366,68510032,77755858,
41466,5486870,7130613,9196550,18318139,27425993,40965963,45869409,59278771,72970926,77755823,
42073,1113451,2723786,9206407,22695241,31876894,36586776,50198132,59302675,68576047,77799144,
41965,1123360,7113895,9183739,18292117,27482204,41036525,50258376,59312749,68621976,82165206,
42037,5502710,7127988,9186884,18301169,31879047,40981621,50234980,59318865,68584328,77696438,
41377,1136709,2728930,9179671,18330549,27469389,36591365,50207180,59240619,68575792,77797232,
41618,1135506,7113038,13581020,22686179,31874106,41006989,45887200,59317034,68665119,77782702,
42151,1116650,7138566,9198033,18300229,27504428,36583864,50208566,54863661,68601560,82130090,
41536,5496012,2718203,9224824,18319904,31878176,41004124,50265808,59296975,68604683,77750861,
41910,1104016,7124913,9196563,22698723,27485978,41007871,50155312,59295523,68625039,77777670,
41951,1125236,7130102,9177419,18282096,31914386,36611356,50242310,59291012,72986722,77728362,
42016,1099761,2737914,9191780,18332120,27551583,41002188,45844183,59286853,68641320,82167467,
41607,5483504,7114113,13571060,22675742,31863047,36655901,50233493,59302510,68611964,77750864,
41541,1115355,7141367,9212640,18285564,27480610,40980670,50221314,59289999,68594048,77735538,
41874,1123326,2724233,9191792,18327406,31900795,40970519,50228610,59322693,68607826,77735682,
41527,1095456,7131022,9197148,22699635,27492506,36625801,45842908,59313972,68634510,82159644,
41956,5522406,7125733,9185845,18275055,31847412,41011228,50225072,59329863,68653927,77743952,
42204,1131917,2732958,9232317,18334855,27471027,36600798,50215679,59303739,68565568,77754741,
41859,1118528,7115033,13574556,18309136,27491894,40988910,50260547,59314427,68623068,82208629,
41540,5524569,7165216,9210124,22681267,31902319,40962835,50163801,59312641,73008948,77759120,
41604,1153631,2732871,9201005,18297419,27450659,36603387,45893565,54892618,68609071,77769751,
42085,1121089,7130298,9232998,18321088,31886188,41070813,50202915,59283196,68629234,77809463,
41581,1096083,7127413,9188040,22686914,27514918,40971796,50224199,59276247,68592615,82167460,
41675,5475373,2733772,9198789,18311667,31900254,36613934,50206845,59298372,68661500,77777897,
42148,1149487,7115964,13572795,18296113,27473942,41051015,50251696,59333590,68586807,77823518,
41971,1119681,7121770,9213122,22690168,31878969,36611018,45816092,59294196,68662758,77804038,
41630,1083886,2732397,9197849,18294989,27529896,41004149,50187057,59318091,68580439,82142761,
41514,5485141,7131132,9189306,18324252,31901753,41008141,50251716,59324998,68573936,77727779,
41917,1151628,7125804,9192049,18313330,27470759,36623786,50207745,59346698,73003372,77764428,
41537,1109652,2731326,9201651,22710445,31867643,41004421,45851165,59308679,68586657,77734593,
41935,5470925,7121114,13570811,18292804,27491448,36633728,50225734,59322961,68625594,82143489,
41960,1106543,7121638,9201641,18293792,31874089,40994526,50211062,59322451,68620234,77764874,
42111,1155104,2730784,9201678,22678059,27519198,40959044,50226988,54899760,68584588,77722547,
41572,1107492,7129251,9226199,18291376,27465234,36652919,50196513,59278257,68638434,77738086,
41503,5478258,7151615,9195547,18313057,31908650,41035316,45869509,59265135,68578600,82126760,
42057,1130615,2730109,9194479,22688036,27444390,40960394,50221002,59262340,68614923,77763943,
41492,1151565,7123187,13572272,18314384,31909470,36643349,50210685,59253888,68587760,77773534,
41978,1101061,7129238,9242915,18302298,27471198,41018456,50245934,59294868,73014863,82174010,
41862,5484912,2725493,9193155,22686264,31899031,36610273,45831314,59293049,68589042,77760164,
42102,1110187,7132282,9195830,18282828,27466818,41046118,50237002,59311961,68589897,77770121,
41558,1148838,7160119,9202466,18316436,31898887,41003282,50197507,59311378,68627767,77829011,
41401,5498296,2731837,9198045,18287762,27492128,36579300,50257766,59320182,68604991,82143680,
42226,1108131,7121663,13575533,22692299,31892583,41027029,50164854,59268750,68627091,77741497,
4421920,1121628,7125713,9204988,18278137,27491243,36636733,45865204,59319868,68602526,77805211,
42097,1141828,2736747,9200632,18326803,31892669,40960862,50258189,54848612,68570348,77775715,
41717,5488119,7122919,9228815,22680065,27467833,41006473,50207174,59320379,68647792,82160125,
41957,1093530,7111808,9200918,18337252,31898595,36639963,50203235,59243498,72980549,77776550,
41694,1118817,2734352,9196856,18312025,27464709,40994769,50200836,59256202,68584612,77783643,
41614,1123189,7125055,13583116,22716267,27465867,41000636,45778252,59269614,68602506,77730072,
41923,5482966,7125277,9200804,18271921,31869637,36610999,50238345,59306344,68604237,82172882,
41604,1116676,2732136,9189582,18319353,27490182,40978226,50213075,59287571,68616001,77765874,
41790,1112687,7125909,9195474,22678978,31871129,36647771,50257895,59298914,68610524,77750726,
41933,1108196,7118610,9209643,18335674,27470148,40993591,45817657,59317880,68641654,82199001,
42084,5506220,2736182,9182635,18311798,31866455,40999472,50244384,59309114,68621436,77755990,
41587,1130086,7126242,13583961,18339972,27511936,36639551,50200812,59322905,68612830,77757833,
41532,1118098,7159150,9193897,22689426,31884795,41022029,50216870,59327662,72953809,77755410,
41986,5504767,2728117,9197949,18294543,27485805,36623592,50205987,54858642,68620766,82168035,
41433,1109734,7126826,9205404,18320536,31891153,41000218,45853238,59301631,68622651,77728377,
42069,1124322,7115774,9199174,22712733,27529979,40962776,50245822,59277549,68603301,77816560,
41926,1107278,2725490,9189852,18295344,31856946,36590165,50208361,59254705,68641760,77791747,
42024,5486162,7122426,13585052,18352166,27474419,41018281,50186378,59305979,68634864,82119642,
41589,1108322,7154244,9188902,22693520,31851779,40986114,45864209,59278296,68619560,77729322,
41409,1118419,2736335,9184575,18280712,27465572,36577340,50222718,59303406,68634962,77769046,
41996,1099686,7135469,9200895,18308964,27466951,41020000,50232642,59328919,68586677,77738094,
41459,5508519,7109370,9200133,22721963,31882404,36591388,50227293,59315265,72965352,82156447,
42182,1123790,2728927,9187687,18290780,27430121,41001074,50194999,59317819,68592026,77716885,
41937,1113918,7124689,13577972,18360106,31891168,41046761,45871949,59287963,68565940,77793086,
41997,5479731,7125600,9191303,18304662,27499155,36599243,50286154,59332688,68616579,77766392,
41635,1158117,2724129,9192283,22683029,31876838,41005418,50239136,54888255,68588737,82077335,
41545,1122549,7133350,9239057,18299044,27467097,36648550,50205930,59291232,68646019,77741529,
42020,1106397,7121845,9190500,18343395,31896643,40996841,50242719,59240219,68607220,77754321,
41476,5518583,2736142,9191437,22682243,27507797,40963150,45845949,59279741,68617534,77723221,
41899,1153166,7118374,13573908,18331858,31876805,36619551,50244230,59269679,68615731,82136291,
42004,1120857,7128629,9185805,18321286,27498481,41011979,50219015,59277011,68539992,77750111,
42068,1094312,2725607,9196454,22700267,31877203,36592771,50208181,59273146,72972565,77714553,
41483,5480292,7143363,9206075,18276637,27494034,40999129,45866683,59320705,68583984,77770415,
41644,1151602,7153772,9199363,18337997,31862101,40971782,50200602,59291724,68589615,82175886,
41904,1118766,2730359,9222909,22688188,27476382,36611685,50225161,59328036,68614722,77765204,
41443,5474049,7114929,9183950,18318876,27439263,41032155,50217744,59254533,68582482,77778245,
42045,1108593,7125014,13585864,18317373,31915250,40977336,50208604,59334708,68607185,82212124,
42078,1155789,2729022,9198417,18297858,27434803,36633500,45868873,54869442,68611606,77738190,
41950,1110583,7140134,9240407,22678424,31913409,41027569,50223582,59284592,68617913,77794073,
41465,5474236,7114657,9195793,18326821,27467471,36609957,50252767,59217838,68573293,77811832,
41520,1090677,2768765,9181893,18313397,31895419,40993175,50176794,59268819,73003116,82198215,
42102,1153163,7125290,9179938,22714592,27478115,41022832,50232689,59273048,68616672,77763836,
41478,1104480,2735456,13618555,18293563,31880526,36581775,45831522,59305397,68614053,77798102,
41919,5473294,7118619,9199198,18318393,27499364,41028064,50200779,59295994,68630583,77757069,
42218,1143090,7129531,9209575,22691018,31924575,36641786,50250924,59314885,68605654,82122906,
41956,1159418,2726723,9196983,18312144,27501301,40957458,50189131,59274680,68633660,77790882,
41625,1104853,7117031,9176322,18296614,31886226,40977095,45843584,59314917,68651258,77786924,
41587,5500396,7126656,9186062,22684939,27471992,36624198,50207767,59272119,68560329,77741543,
41795,1123662,2733957,13574572,18289656,31889691,40987253,50228932,59350018,68649454,82121662,
41445,1144970,7117331,9203122,18304824,27477638,41016561,50239093,54847183,73001700,77749262,
42077,5491370,7135991,9232800,18294458,31877975,36623213,50168965,59296074,68581800,77702717,
41950,1086447,2725688,9193430,22714529,27473205,40978257,45895660,59242916,68615400,82177611,
42001,1125458,7124326,9174528,18299561,27489438,36598284,50218943,59290110,68616527,77743187,
41637,1127535,7121158,9190948,18314159,31878645,41020361,50246527,59274989,68621169,77734722,
41511,5470529,2777179,13580044,22676376,27457133,41004890,50163616,59330861,68596388,77773322,
41962,1098596,7116823,9211199,18299662,31917687,36615062,45814191,59300144,68634647,82158117,
41677,1117519,7134164,9203941,18314618,27532174,41039344,50221969,59358958,68606160,77695268,
41720,1120704,2725028,9206321,22710211,31881782,36605041,50185483,59297649,68579245,77782893,
42072,5490674,7127938,9189173,18280848,27465367,41013180,50268289,59350990,72970636,77822671,
